time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1709479900000876000,25.2148759765625,251.6072112992406,1.3501205493958464,2.3279986914620845,46.89498407816383,207.0172111466527,192.1421658413688,6.640824530117599,10.838567006685198,16.856044064447655,23.17871475204385
1709479901000842000,26.214842041015626,251.71023236121982,1.339262882483841,2.182955191049288,46.89477043569714,207.12023220863193,192.96408490935514,6.530057615719042,10.737694209109192,16.855970382209726,23.17871475204385
1709479902000810500,27.214810546875,249.94914337806404,2.592261230008986,5.223608191561838,46.89455304735059,205.35914322547615,193.02332893818667,5.601547959301214,2.022284953639246,16.855870411287444,23.8157226284388
1709479903000779500,28.214779541015623,250.22548030130565,2.6744595991007096,5.233761627706508,46.89433182474094,205.63548014871776,193.64918915920722,5.594646363646455,2.076833189233071,16.855783935210088,24.309208462345506
1709479904000751600,29.214751708984377,250.0273219710216,2.720177254273798,5.238483531323793,46.894112718218075,205.4373218184337,193.41113530224465,5.623996824190874,2.071214144427609,16.855700162238303,24.423903148234075
1709479905000726300,30.214726318359375,250.27540455572307,2.7117657110465516,5.244185504833939,46.89389902858298,205.68540440313518,193.3636075345122,5.655726823578373,2.0477074892478946,16.855622588200394,24.127323323401153
1709479906000701200,31.214701171875,249.90216200612485,2.686064177257899,5.238943729332072,46.89368557708466,205.31216185353696,193.1915691973231,5.619517551502053,2.1034495390158767,16.855547187490828,24.12894022969363
1709479907000677000,32.21467700195313,249.59756053891033,2.6147906942276262,5.227331106103692,46.89347050175286,205.00756038632244,192.287976680253,5.531366926014072,2.205597163285768,16.855482886178876,24.0149931974768
1709479908000656100,33.21465625,248.9378941822797,2.641557456935515,5.234337339746497,46.89325949899688,204.34789402969182,192.42451954701525,5.478396693342024,2.2766918186235565,16.855413115665442,24.018238155941496
1709479909000636000,34.214635986328126,248.25068229343742,2.6350024383167177,5.236032207317822,46.8930467709502,203.66068214084953,192.43945839677897,5.448668329876948,2.340257244388401,16.855341532533835,23.997334911508556
1709479910000616200,35.2146162109375,248.12865479197353,2.6353374524849613,5.230253407967362,46.89283153470407,203.53865463938564,192.28034982893448,5.37283510286789,2.411377910195626,16.855271405511445,24.095905159307637
1709479911000597500,36.21459741210938,247.76107681542635,2.645250664923495,5.233252936718241,46.89261701571079,203.17107666283846,192.10408426555685,5.3470143403594355,2.4472743095606226,16.85520166752886,24.063737893094007
1709479912000581400,37.21458129882812,247.05535167548805,2.622773788602748,5.235822413737129,46.892409785148764,202.46535152290016,192.26716963088657,5.316689068580149,2.4792867596263015,16.855133416723586,23.772372600082914
1709479913000566000,38.21456591796875,246.61734041199088,2.584228734758819,5.223237932757917,46.892198697706725,202.027340259403,192.8989226646047,5.258634272603412,2.5399618799154284,16.855058809320354,23.961827215654274
1709479914000550700,39.214550537109375,246.20301572605968,2.664127774893746,5.23047836765891,46.891981549712014,201.61301557347178,193.47843716719535,5.2765342840366,2.539782297588886,16.854976556782454,24.38698085777789
1709479915000536300,40.21453637695313,245.91615824680775,2.6602767372724183,5.233017690495563,46.89176925969597,201.32615809421986,193.46630880323707,5.273519929286388,2.5492576242622738,16.854902614347385,24.24790515141353
1709479916000523500,41.2145234375,245.7335566841066,2.6757840521749747,5.233916206973543,46.89155393168134,201.1435565315187,192.61160381391258,5.298145350290549,2.538110326855545,16.85483621572357,24.27552089521893
1709479917000511200,42.21451123046875,244.87663359194994,2.607840979041783,5.2282877061108,46.89134491244413,200.28663343936205,193.87512655358694,5.290365765564766,2.5510590920491363,16.85475367372531,23.983366848762646
1709479918000499700,43.21449975585937,245.8465442629531,2.679595512516251,5.242846739321205,46.89112981069317,201.2565441103652,193.63061717030072,5.398782414197849,2.4923441630836516,16.854678174929866,24.132226339989245
1709479919000488700,44.21448876953125,244.8175574382767,2.691263994596734,5.238260854981217,46.89091241856793,200.22755728568882,193.33588204622387,5.435545060810926,2.4771804091332155,16.854602051275684,24.425494197182754
1709479920000478700,45.214478759765626,244.2095628902316,2.6473137406708203,5.222961538457859,46.89069287382923,199.61956273764372,192.76812467823723,5.397662833099971,2.502719137136683,16.854534653321252,24.580975426903724
1709479921000469000,46.214468994140624,244.31212777085602,2.7164805994321184,5.232316136053036,46.890472570189615,199.72212761826813,192.72957489377373,5.44410082546374,2.467968747986086,16.85446285674785,24.727341213171606
1709479922000460000,47.2144599609375,243.67469363845885,2.753212884876764,5.233266235097872,46.89024933962739,199.08469348587096,192.913965954832,5.486478388000819,2.431522769274696,16.85438720589316,25.038238129639332
1709479923000452000,48.2144521484375,243.12931716721505,2.474891145618638,5.1648062228472105,46.8900217011734,198.53931701462716,192.585734114091,5.344287407173783,2.545193324940204,16.85431183239878,25.347714361673173
1709479924000443400,49.214443359375,244.10901123005897,2.445762319175111,5.162692118285049,46.889801283341775,199.51901107747108,192.3711039666081,5.294072229329189,2.5823668625536778,16.854240275517853,25.235861564660517
1709479925000436700,50.21443676757813,243.65904860384762,2.430997807979454,5.161937037951381,46.88957977687748,199.06904845125973,192.56265970607396,5.235701013386404,2.619126319732186,16.85416089919889,25.251185746645213
1709479926000430000,51.21443017578125,243.49781197309494,2.4580523498857256,5.164607720674977,46.88935946649419,198.90781182050705,193.1879085165477,5.284894751872488,2.5845376355833034,16.854078634931266,25.276493314107306
1709479927000424000,52.214423828125,244.04543512687087,2.415121252638658,5.160131332145845,46.88913960912265,199.45543497428298,193.7821642872196,5.2049874473337345,2.6290741421096038,16.85399968890999,25.107640425724263
1709479928000416500,53.21441650390625,243.41273456439376,2.3960156869325226,5.155015505747822,46.888915595193886,198.82273441180587,193.64889848081424,5.129523597452678,2.7408985198224625,16.853927801301182,25.093291391159756
1709479929000411100,54.2144111328125,243.24168983474374,2.3945280355101124,5.1564833024645,46.88869096781719,198.65168968215585,193.0379626002085,5.099463620350429,2.7964276885897363,16.853854730281494,25.15041135259847
1709479930000406300,55.21440625,242.3156063919887,2.418505526900363,5.156732506026177,46.888466075910245,197.7256062394008,192.81823444273894,5.080803353603301,2.830189801904156,16.853779988684845,25.377041454028404
1709479931000401400,56.2144013671875,243.05752857681364,2.366279486350568,5.156799771846751,46.88825078746651,198.46752842422575,192.70917453076774,5.0704703215385125,2.8486606942888026,16.85370893079353,24.816937969569207
1709479932000395800,57.21439575195313,241.5238197958097,2.3212362081266202,5.1573058445704065,46.88803760782717,196.9338196432218,192.55740673394092,5.063027886909641,2.861867510763581,16.85364519523315,24.231244374924927
1709479933000396300,58.21439624023437,240.0746114142239,2.368237473523459,5.155720813984151,46.88781488970568,195.48461126163602,192.64983109145348,5.04580344272257,2.8921280487208536,16.853570977606555,24.71402919626044
1709479934000387000,59.21438696289062,239.96786272060126,2.354258538284243,5.156535587829419,46.88759496541404,195.37786256801337,192.30344708849583,5.034015328505964,2.912597930569173,16.853503151979236,24.632542462595488
1709479935000383700,60.2143837890625,239.7838010294363,2.3571525207347466,5.159364546409266,46.88737843059151,195.1938008768484,192.61968955267426,5.0278899187168,2.9231592495200815,16.853427827965874,24.60401428873284
1709479936000380200,61.214380126953124,239.2941712513566,2.3724814730967956,5.161143279848931,46.88716188378809,194.7041710987687,193.18585038271107,5.020429892287335,2.9359531211203986,16.853348037272283,24.81576576902273
1709479937000376000,62.2143759765625,239.5601997775957,2.3793624767499164,5.161369210030326,46.886943551775616,194.9701996250078,193.16772620245993,5.021140315905199,2.9347379714005606,16.853279159073036,24.828044584090257
